geneID	orthoID	fullName	ncbiID	supertaxon	Variable 1	Variable 2	%Spec
OG_1378	antlo_2712:266	Antonospora locustae	278021	Microsporidia	0.89941169786	0	1.000000000
OG_1378	annca_339:H312_00648	Anncaliia algerae PRA339	1288291	Microsporidia	0.97289001211	0	1.000000000
OG_1378	enccu_2934_1:ECU11_1830	Encephalitozoon cuniculi	6035	Microsporidia	0.99720383758	0	1.000000000
OG_1382	annca_339:H312_00754	Anncaliia algerae PRA339	1288291	Microsporidia	0.99903018861	0	1.000000000
OG_1382	vavcu_5255_1:VCUG_00711	Vavraia culicis	103449	Microsporidia	0.99922900198	0	1.000000000
OG_1382	enccu_2934_1:ECU03_0830	Encephalitozoon cuniculi	6035	Microsporidia	0.99799544868	0	1.000000000
OG_1382	edhae_4124_1:EDEG_01592	Edhazardia aedis	70536	Microsporidia	0.99967517116	0	1.000000000
OG_1382	nosce_4242_1:NCER_100212	Nosema ceranae	40302	Microsporidia	0.99902388913	0	1.000000000
OG_1382	encin_5517_1:Eint_030720	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.99907735897	0	1.000000000
OG_1382	vitco_50505:VICG_01323	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99863013343	0	1.000000000
OG_1382	entbi_4241_1:EBI_21729	Enterocytozoon bieneusi	31281	Microsporidia	0.9693647284	0	1.000000000
OG_1382	nempa_5256_1:NEPG_01842	Nematocida parisii	586133	Microsporidia	0.99996801916	0	1.000000000
OG_1382	enche_5516_1:EHEL_030730	Encephalitozoon hellem	27973	Microsporidia	0.99863394703	0	1.000000000
OG_1382	antlo_2712:1992	Antonospora locustae	278021	Microsporidia	0.99914980348	0	1.000000000
OG_1424	edhae_4124_1:EDEG_03491	Edhazardia aedis	70536	Microsporidia	0.99842932	0	1.000000000
OG_1424	annca_339:H312_01262	Anncaliia algerae PRA339	1288291	Microsporidia	0.99885515419	0	1.000000000
OG_1424	entbi_4241_1:EBI_26853	Enterocytozoon bieneusi	31281	Microsporidia	0.9999592579	0	1.000000000
OG_1424	vitco_50505:VICG_00552	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99997008841	0	1.000000000
OG_1424	antlo_2712:1337	Antonospora locustae	278021	Microsporidia	0.99741709619	0	1.000000000
OG_1424	nosce_4242_1:NCER_101210	Nosema ceranae	40302	Microsporidia	0.15420332697	0	1.000000000
OG_1424	enche_5516_1:EHEL_031170	Encephalitozoon hellem	27973	Microsporidia	1	0	1.000000000
OG_1424	vavcu_5255_1:VCUG_00887	Vavraia culicis	103449	Microsporidia	0.99746777917	0	1.000000000
OG_1424	encin_5517_1:Eint_031150	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	1	0	1.000000000
OG_1424	enccu_2934_1:ECU03_1260	Encephalitozoon cuniculi	6035	Microsporidia	1	0	1.000000000
OG_1424	nempa_5256_1:NEPG_02067	Nematocida parisii	586133	Microsporidia	0.99605708117	0	1.000000000
OG_1515	encin_5517_1:Eint_030540	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.99988423639	0	1.000000000
OG_1515	nempa_5256_1:NEPG_01363	Nematocida parisii	586133	Microsporidia	0.99657458038	0	1.000000000
OG_1515	enche_5516_1:EHEL_030540	Encephalitozoon hellem	27973	Microsporidia	0.99732898666	0	1.000000000
OG_1515	nosce_4242_1:NCER_102113	Nosema ceranae	40302	Microsporidia	0.99930023194	0	1.000000000
OG_1515	entbi_4241_1:EBI_24351	Enterocytozoon bieneusi	31281	Microsporidia	0.999988837	0	1.000000000
OG_1515	edhae_4124_1:EDEG_01444	Edhazardia aedis	70536	Microsporidia	0.99948565231	0	1.000000000
OG_1515	annca_339:H312_02458	Anncaliia algerae PRA339	1288291	Microsporidia	0.99583507798	0	1.000000000
OG_1515	antlo_2712:578	Antonospora locustae	278021	Microsporidia	0.99786579319	0	1.000000000
OG_1515	vavcu_5255_1:VCUG_01898	Vavraia culicis	103449	Microsporidia	0.98585857644	0	1.000000000
OG_1515	vitco_50505:VICG_00681	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.989270641	0	1.000000000
OG_1515	enccu_2934_1:ECU03_0630	Encephalitozoon cuniculi	6035	Microsporidia	0.99989696089	0	1.000000000
OG_1527	vavcu_5255_1:VCUG_00240	Vavraia culicis	103449	Microsporidia	0	0	1.000000000
OG_1527	annca_339:H312_02594	Anncaliia algerae PRA339	1288291	Microsporidia	0.958	0	1.000000000
OG_1527	nosce_4242_1:NCER_100391	Nosema ceranae	40302	Microsporidia	0	0	1.000000000
OG_1527	vitco_50505:VICG_01061	Vittaforma corneae ATCC 50505	993615	Microsporidia	0	0	1.000000000
OG_1527	enccu_2934_1:ECU09_0120	Encephalitozoon cuniculi	6035	Microsporidia	0	0	1.000000000
OG_1527	edhae_4124_1:EDEG_01126	Edhazardia aedis	70536	Microsporidia	0	0	1.000000000
OG_1527	enche_5516_1:EHEL_090100	Encephalitozoon hellem	27973	Microsporidia	0.480597014	0	1.000000000
OG_1527	entbi_4241_1:EBI_24667	Enterocytozoon bieneusi	31281	Microsporidia	0.64076087	0	1.000000000
OG_1527	nempa_5256_1:NEPG_02278	Nematocida parisii	586133	Microsporidia	0.799793386	0	1.000000000
OG_1527	antlo_2712:2167	Antonospora locustae	278021	Microsporidia	0	0	1.000000000
OG_1527	encin_5517_1:Eint_090110	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0	0	1.000000000
OG_1586	enche_5516_1:EHEL_081000	Encephalitozoon hellem	27973	Microsporidia	0.99412981922	0	0.818181818
OG_1586	vavcu_5255_1:VCUG_01764	Vavraia culicis	103449	Microsporidia	0.98937909131	0	0.818181818
OG_1586	nempa_5256_1:NEPG_01685	Nematocida parisii	586133	Microsporidia	0.99013213892	0	0.818181818
OG_1586	nosce_4242_1:NCER_101221	Nosema ceranae	40302	Microsporidia	0.97087074474	0	0.818181818
OG_1586	antlo_2712:1634	Antonospora locustae	278021	Microsporidia	0.96672637012	0	0.818181818
OG_1586	enccu_2934_1:ECU08_1010	Encephalitozoon cuniculi	6035	Microsporidia	0.99429761737	0	0.818181818
OG_1586	encin_5517_1:Eint_081010	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.99392569547	0	0.818181818
OG_1586	vitco_50505:VICG_00174	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.97657931227	0	0.818181818
OG_1586	annca_339:H312_03492	Anncaliia algerae PRA339	1288291	Microsporidia	0.74850242949	0	0.818181818
OG_1645	nosce_4242_1:NCER_100897	Nosema ceranae	40302	Microsporidia	0.87499732378	0	0.909090909
OG_1645	enccu_2934_1:ECU08_1180	Encephalitozoon cuniculi	6035	Microsporidia	0.92693936067	0	0.909090909
OG_1645	annca_339:H312_00226	Anncaliia algerae PRA339	1288291	Microsporidia	0.82748905956	0	0.909090909
OG_1645	encin_5517_1:Eint_081180	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.87576257558	0	0.909090909
OG_1645	antlo_2712:454	Antonospora locustae	278021	Microsporidia	0.99468796981	0	0.909090909
OG_1645	entbi_4241_1:EBI_26457	Enterocytozoon bieneusi	31281	Microsporidia	0.98620564027	0	0.909090909
OG_1645	vavcu_5255_1:VCUG_01588	Vavraia culicis	103449	Microsporidia	0.95147830147	0	0.909090909
OG_1645	vitco_50505:VICG_02037	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.94934790443	0	0.909090909
OG_1645	enche_5516_1:EHEL_081170	Encephalitozoon hellem	27973	Microsporidia	0.92502083714	0	0.909090909
OG_1645	nempa_5256_1:NEPG_00251	Nematocida parisii	586133	Microsporidia	0.97868018299	0	0.909090909
OG_1649	vavcu_5255_1:VCUG_00262	Vavraia culicis	103449	Microsporidia	0.99893579557	0	0.909090909
OG_1649	vitco_50505:VICG_01050	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99962796808	0	0.909090909
OG_1649	edhae_4124_1:EDEG_01888	Edhazardia aedis	70536	Microsporidia	0.99625443899	0	0.909090909
OG_1649	nempa_5256_1:NEPG_02259	Nematocida parisii	586133	Microsporidia	0.98311067778	0	0.909090909
OG_1649	entbi_4241_1:EBI_25281	Enterocytozoon bieneusi	31281	Microsporidia	0.98827267673	0	0.909090909
OG_1649	encin_5517_1:Eint_090250	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	1	0	0.909090909
OG_1649	nosce_4242_1:NCER_102254	Nosema ceranae	40302	Microsporidia	0.99958552786	0	0.909090909
OG_1649	enche_5516_1:EHEL_090240	Encephalitozoon hellem	27973	Microsporidia	1	0	0.909090909
OG_1649	enccu_2934_1:ECU09_0260	Encephalitozoon cuniculi	6035	Microsporidia	1	0	0.909090909
OG_1649	annca_339:H312_00251	Anncaliia algerae PRA339	1288291	Microsporidia	0.99876256753	0	0.909090909
OG_1654	enche_5516_1:EHEL_020510	Encephalitozoon hellem	27973	Microsporidia	0.99968286958	0	0.909090909
OG_1654	enccu_2934_1:ECU02_0570	Encephalitozoon cuniculi	6035	Microsporidia	0.99905727676	0	0.909090909
OG_1654	nempa_5256_1:NEPG_01604	Nematocida parisii	586133	Microsporidia	0.99592878304	0	0.909090909
OG_1654	antlo_2712:1104	Antonospora locustae	278021	Microsporidia	0.9916890172	0	0.909090909
OG_1654	vitco_50505:VICG_01637	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.98809835474	0	0.909090909
OG_1654	annca_339:H312_00280	Anncaliia algerae PRA339	1288291	Microsporidia	0.99420390439	0	0.909090909
OG_1654	edhae_4124_1:EDEG_03202	Edhazardia aedis	70536	Microsporidia	0.634271492	0	0.909090909
OG_1654	encin_5517_1:Eint_020520	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.99977991224	0	0.909090909
OG_1654	entbi_4241_1:EBI_25539	Enterocytozoon bieneusi	31281	Microsporidia	0.99560538199	0	0.909090909
OG_1654	vavcu_5255_1:VCUG_01065	Vavraia culicis	103449	Microsporidia	0.99761515321	0	0.909090909
OG_1706	edhae_4124_1:EDEG_02662	Edhazardia aedis	70536	Microsporidia	0.99707654335	0	0.909090909
OG_1706	nempa_5256_1:NEPG_02210	Nematocida parisii	586133	Microsporidia	0.99181235351	0	0.909090909
OG_1706	enccu_2934_1:ECU07_1600	Encephalitozoon cuniculi	6035	Microsporidia	0.996332521	0	0.909090909
OG_1706	entbi_4241_1:EBI_26145	Enterocytozoon bieneusi	31281	Microsporidia	0.99797551645	0	0.909090909
OG_1706	vitco_50505:VICG_00586	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.98962963	0	0.909090909
OG_1706	annca_339:H312_00873	Anncaliia algerae PRA339	1288291	Microsporidia	0.987468355	0	0.909090909
OG_1706	antlo_2712:1110	Antonospora locustae	278021	Microsporidia	0.99511407163	0	0.909090909
OG_1706	vavcu_5255_1:VCUG_00488	Vavraia culicis	103449	Microsporidia	0.99711123007	0	0.909090909
OG_1706	nosce_4242_1:NCER_101708	Nosema ceranae	40302	Microsporidia	0.99384954841	0	0.909090909
OG_1706	enche_5516_1:EHEL_071580	Encephalitozoon hellem	27973	Microsporidia	1	0	0.909090909
OG_1710	annca_339:H312_00932	Anncaliia algerae PRA339	1288291	Microsporidia	0.999471487	0	0.909090909
OG_1710	edhae_4124_1:EDEG_03847	Edhazardia aedis	70536	Microsporidia	0.997568215	0	0.909090909
OG_1710	vitco_50505:VICG_01591	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99979267498	0	0.909090909
OG_1710	nempa_5256_1:NEPG_01171	Nematocida parisii	586133	Microsporidia	0.73354100979	0	0.909090909
OG_1710	enccu_2934_1:ECU05_1010	Encephalitozoon cuniculi	6035	Microsporidia	0.998224852	0	0.909090909
OG_1710	entbi_4241_1:EBI_25958	Enterocytozoon bieneusi	31281	Microsporidia	0.99818554498	0	0.909090909
OG_1710	encin_5517_1:Eint_051050	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.99730517911	0	0.909090909
OG_1710	enche_5516_1:EHEL_051130	Encephalitozoon hellem	27973	Microsporidia	0.99726775081	0	0.909090909
OG_1710	nosce_4242_1:NCER_100125	Nosema ceranae	40302	Microsporidia	0.99660499103	0	0.909090909
OG_1710	vavcu_5255_1:VCUG_01997	Vavraia culicis	103449	Microsporidia	0.99049670905	0	0.909090909
OG_1731	encin_5517_1:Eint_041500	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.99766452018	0	0.909090909
OG_1731	enche_5516_1:EHEL_041460	Encephalitozoon hellem	27973	Microsporidia	0.99982878046	0	0.909090909
OG_1731	nosce_4242_1:NCER_101429	Nosema ceranae	40302	Microsporidia	0.99783745846	0	0.909090909
OG_1731	annca_339:H312_01270	Anncaliia algerae PRA339	1288291	Microsporidia	0.99899361454	0	0.909090909
OG_1731	enccu_2934_1:ECU04_1490	Encephalitozoon cuniculi	6035	Microsporidia	0.9798366483	0	0.909090909
OG_1731	vavcu_5255_1:VCUG_02117	Vavraia culicis	103449	Microsporidia	0.99776612937	0	0.909090909
OG_1731	vitco_50505:VICG_00844	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99932365942	0	0.909090909
OG_1731	nempa_5256_1:NEPG_01518	Nematocida parisii	586133	Microsporidia	0.99948215476	0	0.909090909
OG_1731	edhae_4124_1:EDEG_01177	Edhazardia aedis	70536	Microsporidia	0.06158707375	0	0.909090909
OG_1731	antlo_2712:1206	Antonospora locustae	278021	Microsporidia	0.95122929107	0	0.909090909
OG_1736	edhae_4124_1:EDEG_00926	Edhazardia aedis	70536	Microsporidia	0.997493314	0	0.909090909
OG_1736	encin_5517_1:Eint_050090	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	1	0	0.909090909
OG_1736	annca_339:H312_01389	Anncaliia algerae PRA339	1288291	Microsporidia	0.999864055	0	0.909090909
OG_1736	antlo_2712:365	Antonospora locustae	278021	Microsporidia	0.97350631	0	0.909090909
OG_1736	vitco_50505:VICG_00952	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.987243298	0	0.909090909
OG_1736	nosce_4242_1:NCER_101481	Nosema ceranae	40302	Microsporidia	0.999879706	0	0.909090909
OG_1736	enche_5516_1:EHEL_050150	Encephalitozoon hellem	27973	Microsporidia	1	0	0.909090909
OG_1736	vavcu_5255_1:VCUG_01196	Vavraia culicis	103449	Microsporidia	0.997028554	0	0.909090909
OG_1736	enccu_2934_1:ECU05_0100	Encephalitozoon cuniculi	6035	Microsporidia	1	0	0.909090909
OG_1736	nempa_5256_1:NEPG_00157	Nematocida parisii	586133	Microsporidia	0.996078433	0	0.909090909
OG_1738	nempa_5256_1:NEPG_01687	Nematocida parisii	586133	Microsporidia	0.97787920615	0	0.909090909
OG_1738	annca_339:H312_01416	Anncaliia algerae PRA339	1288291	Microsporidia	0.995578948	0	0.909090909
OG_1738	nosce_4242_1:NCER_101818	Nosema ceranae	40302	Microsporidia	0.62	0	0.909090909
OG_1738	antlo_2712:1584	Antonospora locustae	278021	Microsporidia	0	0	0.909090909
OG_1738	edhae_4124_1:EDEG_00189	Edhazardia aedis	70536	Microsporidia	0.601179245	0	0.909090909
OG_1738	enche_5516_1:EHEL_070590	Encephalitozoon hellem	27973	Microsporidia	0.999262174	0	0.909090909
OG_1738	vitco_50505:VICG_00366	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99816649301	0	0.909090909
OG_1738	vavcu_5255_1:VCUG_00357	Vavraia culicis	103449	Microsporidia	0.648940058	0	0.909090909
OG_1738	enccu_2934_1:ECU07_0620	Encephalitozoon cuniculi	6035	Microsporidia	0.976205116	0	0.909090909
OG_1738	entbi_4241_1:EBI_24214	Enterocytozoon bieneusi	31281	Microsporidia	0.988732396	0	0.909090909
OG_1739	nosce_4242_1:NCER_100055	Nosema ceranae	40302	Microsporidia	0.996094717	0	0.909090909
OG_1739	enche_5516_1:EHEL_081830	Encephalitozoon hellem	27973	Microsporidia	0.9984295576	0	0.909090909
OG_1739	annca_339:H312_01422	Anncaliia algerae PRA339	1288291	Microsporidia	0.999020161	0	0.909090909
OG_1739	vavcu_5255_1:VCUG_00351	Vavraia culicis	103449	Microsporidia	0.95968959549	0	0.909090909
OG_1739	nempa_5256_1:NEPG_01320	Nematocida parisii	586133	Microsporidia	0.95972713493	0	0.909090909
OG_1739	entbi_4241_1:EBI_22335	Enterocytozoon bieneusi	31281	Microsporidia	0.99881580946	0	0.909090909
OG_1739	vitco_50505:VICG_01537	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.95757950867	0	0.909090909
OG_1739	enccu_2934_1:ECU08_1880	Encephalitozoon cuniculi	6035	Microsporidia	0.99647668358	0	0.909090909
OG_1739	antlo_2712:2420	Antonospora locustae	278021	Microsporidia	0.99747726796	0	0.909090909
